[ 2016-11-24T00:40:26+08:00 ] http://m.baidu.com/?rands=_1765871530026683563511552 | INFO: Tag[ app_begin ] --START--
[ 2016-11-24T21:52:47+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006617s ]
[ 2016-11-24T21:52:47+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --START--
[ 2016-11-24T21:52:47+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowPageTrace Behavior [ RunTime:0.002066s ]
[ 2016-11-24T21:52:47+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002168s ]
[ 2016-11-24T21:53:48+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ route_check ] --START--
[ 2016-11-24T21:53:48+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run CheckRoute Behavior [ RunTime:0.002333s ]
[ 2016-11-24T21:53:48+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002465s ]
[ 2016-11-24T21:53:48+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ app_begin ] --START--
[ 2016-11-24T21:53:48+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001654s ]
[ 2016-11-24T21:53:48+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001758s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_template ] --START--
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run LocationTemplate Behavior [ RunTime:0.002019s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002152s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_parse ] --START--
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ParseTemplate Behavior [ RunTime:0.019183s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019315s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --START--
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ContentReplace Behavior [ RunTime:0.001758s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run TokenBuild Behavior [ RunTime:0.001893s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001529s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowRuntime Behavior [ RunTime:0.002125s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007599s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --START--
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowPageTrace Behavior [ RunTime:0.002010s ]
[ 2016-11-24T21:53:50+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002114s ]
[ 2016-11-24T21:55:53+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ route_check ] --START--
[ 2016-11-24T21:55:53+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run CheckRoute Behavior [ RunTime:0.003039s ]
[ 2016-11-24T21:55:53+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003167s ]
[ 2016-11-24T21:55:53+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ app_begin ] --START--
[ 2016-11-24T21:55:53+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002163s ]
[ 2016-11-24T21:55:53+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002268s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_template ] --START--
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run LocationTemplate Behavior [ RunTime:0.002779s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002913s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_parse ] --START--
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ParseTemplate Behavior [ RunTime:0.021622s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021750s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --START--
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ContentReplace Behavior [ RunTime:0.002053s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run TokenBuild Behavior [ RunTime:0.001886s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001537s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowRuntime Behavior [ RunTime:0.001984s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007752s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --START--
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowPageTrace Behavior [ RunTime:0.002004s ]
[ 2016-11-24T21:55:55+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002107s ]
[ 2016-11-24T21:57:42+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ route_check ] --START--
[ 2016-11-24T21:57:42+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run CheckRoute Behavior [ RunTime:0.002838s ]
[ 2016-11-24T21:57:42+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002967s ]
[ 2016-11-24T21:57:42+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ app_begin ] --START--
[ 2016-11-24T21:57:42+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002182s ]
[ 2016-11-24T21:57:42+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002289s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_template ] --START--
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run LocationTemplate Behavior [ RunTime:0.002790s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002924s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_parse ] --START--
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ParseTemplate Behavior [ RunTime:0.021245s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021358s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --START--
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ContentReplace Behavior [ RunTime:0.001760s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run TokenBuild Behavior [ RunTime:0.001892s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001542s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowRuntime Behavior [ RunTime:0.001985s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007466s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --START--
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowPageTrace Behavior [ RunTime:0.002007s ]
[ 2016-11-24T21:57:44+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002109s ]
[ 2016-11-24T21:58:15+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ route_check ] --START--
[ 2016-11-24T21:58:15+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run CheckRoute Behavior [ RunTime:0.003060s ]
[ 2016-11-24T21:58:15+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ route_check ] --END-- [ RunTime:0.003190s ]
[ 2016-11-24T21:58:15+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ app_begin ] --START--
[ 2016-11-24T21:58:15+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002230s ]
[ 2016-11-24T21:58:15+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002335s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_template ] --START--
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run LocationTemplate Behavior [ RunTime:0.002791s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002921s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_parse ] --START--
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ParseTemplate Behavior [ RunTime:0.021275s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021386s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --START--
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ContentReplace Behavior [ RunTime:0.001747s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run TokenBuild Behavior [ RunTime:0.001881s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001527s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowRuntime Behavior [ RunTime:0.001978s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007422s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --START--
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowPageTrace Behavior [ RunTime:0.002149s ]
[ 2016-11-24T21:58:17+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002252s ]
[ 2016-11-24T21:58:25+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ route_check ] --START--
[ 2016-11-24T21:58:25+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run CheckRoute Behavior [ RunTime:0.002313s ]
[ 2016-11-24T21:58:25+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ route_check ] --END-- [ RunTime:0.002446s ]
[ 2016-11-24T21:58:25+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ app_begin ] --START--
[ 2016-11-24T21:58:25+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001654s ]
[ 2016-11-24T21:58:25+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001761s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_template ] --START--
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run LocationTemplate Behavior [ RunTime:0.002007s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_template ] --END-- [ RunTime:0.002137s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_parse ] --START--
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ParseTemplate Behavior [ RunTime:0.019204s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.019336s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --START--
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ContentReplace Behavior [ RunTime:0.001236s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run TokenBuild Behavior [ RunTime:0.001369s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.001065s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowRuntime Behavior [ RunTime:0.002000s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.005962s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --START--
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Run ShowPageTrace Behavior [ RunTime:0.002012s ]
[ 2016-11-24T21:58:28+08:00 ] /index.php/User/index?date=2016-11-24&__hash__=eb2da82f0d86a90ff9b511e2a9656823_7cade5ddc2c2954d98584f2de8b45b06 | INFO: Tag[ view_end ] --END-- [ RunTime:0.002116s ]
[ 2016-11-24T22:12:25+08:00 ] /qudao/index.php/User | INFO: Tag[ route_check ] --START--
[ 2016-11-24T22:12:25+08:00 ] /qudao/index.php/User | INFO: Run CheckRoute Behavior [ RunTime:0.002801s ]
[ 2016-11-24T22:12:25+08:00 ] /qudao/index.php/User | INFO: Tag[ route_check ] --END-- [ RunTime:0.002929s ]
[ 2016-11-24T22:12:25+08:00 ] /qudao/index.php/User | INFO: Tag[ app_begin ] --START--
[ 2016-11-24T22:12:25+08:00 ] /qudao/index.php/User | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002161s ]
[ 2016-11-24T22:12:25+08:00 ] /qudao/index.php/User | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002264s ]
[ 2016-11-24T22:12:27+08:00 ] /qudao/index.php/User | INFO: Tag[ view_template ] --START--
[ 2016-11-24T22:12:27+08:00 ] /qudao/index.php/User | INFO: Run LocationTemplate Behavior [ RunTime:0.002783s ]
[ 2016-11-24T22:12:27+08:00 ] /qudao/index.php/User | INFO: Tag[ view_template ] --END-- [ RunTime:0.002913s ]
[ 2016-11-24T22:12:27+08:00 ] /qudao/index.php/User | INFO: Tag[ view_parse ] --START--
[ 2016-11-24T22:12:27+08:00 ] /qudao/index.php/User | INFO: Run ParseTemplate Behavior [ RunTime:0.021433s ]
[ 2016-11-24T22:12:27+08:00 ] /qudao/index.php/User | INFO: Tag[ view_parse ] --END-- [ RunTime:0.021544s ]
