[ 2017-04-15T09:08:37+08:00 ] /web/index.php/User/ZcUserList | INFO: Tag[ route_check ] --START--
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: UserID 1a7ddb854c24b4c55de76e24a41df0b7.php 第 6 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: UserID 1a7ddb854c24b4c55de76e24a41df0b7.php 第 7 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: UserID 1a7ddb854c24b4c55de76e24a41df0b7.php 第 8 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: UserID 1a7ddb854c24b4c55de76e24a41df0b7.php 第 9 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: UserID 1a7ddb854c24b4c55de76e24a41df0b7.php 第 10 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: UserID 1a7ddb854c24b4c55de76e24a41df0b7.php 第 11 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: UserID 1a7ddb854c24b4c55de76e24a41df0b7.php 第 18 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: start_date 1a7ddb854c24b4c55de76e24a41df0b7.php 第 19 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: end_date 1a7ddb854c24b4c55de76e24a41df0b7.php 第 20 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ParseTemplate Behavior [ RunTime:0.007236s ]
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_parse ] --END-- [ RunTime:0.007270s ]
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ContentReplace Behavior [ RunTime:0.000341s ]
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Run TokenBuild Behavior [ RunTime:0.000363s ]
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000168s ]
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ShowRuntime Behavior [ RunTime:0.000332s ]
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001296s ]
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_end ] --START--
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ShowPageTrace Behavior [ RunTime:0.000396s ]
[ 2017-04-15T09:09:25+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_end ] --END-- [ RunTime:0.000440s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ route_check ] --START--
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Run CheckRoute Behavior [ RunTime:0.000638s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ route_check ] --END-- [ RunTime:0.000714s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000415s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000451s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] A session had already been started - ignoring session_start() UserAction.class.php 第 6 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_template ] --START--
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Run LocationTemplate Behavior [ RunTime:0.000545s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_template ] --END-- [ RunTime:0.000586s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 262 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 269 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 278 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 282 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 288 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 291 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: UserID 1a7ddb854c24b4c55de76e24a41df0b7.php 第 8 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: start_date 1a7ddb854c24b4c55de76e24a41df0b7.php 第 9 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: end_date 1a7ddb854c24b4c55de76e24a41df0b7.php 第 10 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ParseTemplate Behavior [ RunTime:0.005759s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005792s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ContentReplace Behavior [ RunTime:0.000302s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Run TokenBuild Behavior [ RunTime:0.000344s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000175s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ShowRuntime Behavior [ RunTime:0.000330s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001250s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_end ] --START--
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ShowPageTrace Behavior [ RunTime:0.000366s ]
[ 2017-04-15T09:10:05+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_end ] --END-- [ RunTime:0.000414s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ route_check ] --START--
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Run CheckRoute Behavior [ RunTime:0.000791s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ route_check ] --END-- [ RunTime:0.000880s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000501s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000547s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] A session had already been started - ignoring session_start() UserAction.class.php 第 6 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_template ] --START--
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Run LocationTemplate Behavior [ RunTime:0.002165s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_template ] --END-- [ RunTime:0.002236s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 262 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 269 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 278 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 282 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 288 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 291 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: UserID 1a7ddb854c24b4c55de76e24a41df0b7.php 第 8 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: start_date 1a7ddb854c24b4c55de76e24a41df0b7.php 第 9 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: end_date 1a7ddb854c24b4c55de76e24a41df0b7.php 第 10 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: result 1a7ddb854c24b4c55de76e24a41df0b7.php 第 24 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ParseTemplate Behavior [ RunTime:0.013238s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013308s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ContentReplace Behavior [ RunTime:0.001097s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Run TokenBuild Behavior [ RunTime:0.001100s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000801s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ShowRuntime Behavior [ RunTime:0.000982s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004107s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_end ] --START--
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ShowPageTrace Behavior [ RunTime:0.001310s ]
[ 2017-04-15T09:27:09+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_end ] --END-- [ RunTime:0.001383s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ route_check ] --START--
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Run CheckRoute Behavior [ RunTime:0.001175s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ route_check ] --END-- [ RunTime:0.001239s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001130s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001164s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] A session had already been started - ignoring session_start() UserAction.class.php 第 6 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_template ] --START--
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Run LocationTemplate Behavior [ RunTime:0.000543s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_template ] --END-- [ RunTime:0.000585s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 262 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 269 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 278 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 282 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 288 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 291 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 293 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: UserID 1a7ddb854c24b4c55de76e24a41df0b7.php 第 8 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: start_date 1a7ddb854c24b4c55de76e24a41df0b7.php 第 9 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: end_date 1a7ddb854c24b4c55de76e24a41df0b7.php 第 10 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [8] Undefined variable: result 1a7ddb854c24b4c55de76e24a41df0b7.php 第 24 行.
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ParseTemplate Behavior [ RunTime:0.006945s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006980s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ContentReplace Behavior [ RunTime:0.000318s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Run TokenBuild Behavior [ RunTime:0.000354s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000183s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Run ShowRuntime Behavior [ RunTime:0.000322s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001272s ]
[ 2017-04-15T09:28:02+08:00 ] /web/index.php/User/newUser_cz | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
